nm_item,nm_product
PATE  PRESUNTO SEARA BN 100G,PATE
LASANHA FGO PARISIENSE SEARA 600G,LASANHA CONGELADA
LASANHA BOLONHESA MASSA LEVE 570G,LASANHA CONGELADA
G CITR SILDENAFILA 50MG C/4COMP EMS,OUTRO FARMA
BOMBOM OURO BRANCO LACTA 20G,BOMBOM
BOMBOM SONHO DE VALSA LACTA 20G,BOMBOM
G ATORVASTATINA CALCICA 40MG C30CP EMS,OUTRO FARMA
CAFE SOL TRAD PELE SC 100G,CAFE
OLEO MOV PEROBA RES COR MAD ESC 200ML,LUSTRA MOVEIS
KETCHUP HEINZ SQUEEZE 397G,KETCHUP
LOCAO HID INTENS PELESEC MONANGE 200ML,CREME CORPORAL
REPOFLOR 200MG C/6 CAPS LEGRAND,OUTRO FARMA
ARROZ JAPONES MOMIJI CAMIL 1KG,ARROZ
ADESIVO SUP BONDER HENKEL 5G,COLA
IOG PED FRU COCO BATAVO 500G,IOGURTE
IOG POLPA FRU SORT VIGOR 180G,IOGURTE
IOG MORG SUCRILHOS VIGOR 165G,IOGURTE
LEITE LV INTEGRAL PARMALAT 1L,LEITE
CASTANHA DA INDIA C/45 CAPSULAS HERBARIU,OUTRO FARMA
ESPARADRAPO IMPER 10CMX4.5M CREMER,ESPARADRAPO
METAMUCIL LARANJA C/10 SACHES PROCTER,OUTRO FARMA
BACON SADIA,CARNE SUINA
CHOC GRAN OETKER 130G,COBERTURA PRONTA
SAB LIQ NIVEA ERVA DOCE 250ML,SABONETE LIQUIDO
SAB LIQ INT NIVEA SUAVE 250ML,SABONETE
VINAG ALCOOL HORT CASTELO 750ML,VINAGRE
VINHO AURORA COLHEITA TARDIA 500ML,VINHO NACIONAL
MOSTARDA ESC HOLANDESA HEMMER 200G,MOSTARDA
FERM PO ROYAL 100G,FERMENTO
SORV JUNDIA BOMBOM 2L,SORVETE
ESTOMAZIL SABOR LARANJA C/01  ENVELOPE,OUTRO FARMA
VELA N5 BC KIREY,VELA
G LEVOTIROXINA SOD 50MCG C/30 COMP MERCK,OUTRO FARMA
LAVA ROUPA LIQ BABY SOFT 1L,LAVA ROUPAS
MIOSAN CAF 10 60MG C/15 COMPRIMIDOS APSE,OUTRO FARMA
ACNE COVER ADESIVO 36 NEXCARE,OUTRO FARMA
ZYXEM 5MG GOTAS C/20ML ABBOTT,OUTRO FARMA
LEITE UHT DESNATADO PAULISTA 1L,LEITE
OLEO DE COCO EXTRA VIRGEM 200ML COPRA,OLEO VEGETAL
CR DENT COLGATE TOT PROF GUM HEALTH 70G,CREME DENTAL
OS-CAL D 500 400MG C/60 COMPRIMIDOS SAN,OUTRO FARMA
CONCARDIO 5MG C/30 CP SIGMA PHARMA,OUTRO FARMA
SHA CLEAR A CASPA CONTR COCEIRA 200ML,SHAMPOO
CLENIL HFA 250MCG SPRAY C/200 DOSES CHIE,OUTRO FARMA
PROLIVE C/15 CAPSULAS ACHE,OUTRO FARMA
ROSQUINHA COCO TRIUNFO 400G,BISCOITO
MIST BOLO CANECA BRIG OETKER 70G,PREPARO PARA BOLO
PIZZA DE LOMBO CATUPIRY SEARA 460G,PIZZA CONGELADA
G ALPRAZOLAM 0.5MG C30CP PSICO MEDLEY,OUTRO FARMA
MAIONESE LIZA CASEIRA 489G,MAIONESE
AZEITE ITA EXT VIRG SAN FREDIANO VD 500M,AZEITE DE OLIVA
PEITO FGO S OSSO S PELE PERDIGAO 1KG,CARNE DE AVE
PILHA ALC PAL AAA C4 PANASONIC,PILHA
DESOD SANIT PAST ADE CITRUS PATO C3,DESODORANTE
TAMISA 20MG C/63 COMPRIMIDOS EUROFARMA,OUTRO FARMA
G AMOXICILINA CLAV 875 125MG C/14 CP EUR,OUTRO FARMA
GELEIA AMORA CLASSIC QUEENSBERRY 320G,GELEIA
FITA DENTAL COLGATE TOT 25M,FIO DENTAL
LEITE FERM MORG ACTIVIA 800G,IOGURTE
LEITE FERM AMEIXA ACTIVIA 800G,IOGURTE
REQ CREM LIGHT BATAVO 200G,REQUEIJAO
CAP CAFE ESPRESSO DOLCE GUSTO 96G C16,CAFE
SALG DORITOS PIMENTA ADOC ELMA CHIPS 55G,APERITIVO
CERV EISENBAHN PILSEN LN 355ML,CERVEJA
PE MOLEQ ACUC MASC GUIMARAES 300G,DOCE DE AMENDOIM
LEVOID 38MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
BEB NUTRI ORIG CALCIO ADES 1L,BEBIDA DE SOJA
DIOVAN HCT 320 25MG C/28 CP SANDOZ,OUTRO FARMA
BISC WAF MINI MORG PASSATEMPO 20G,BISCOITO
BISC WAF MINI CHOC PASSATEMPO 20G,BISCOITO
LUVA ESFREBOM MAIS SEGUR BETTANIN P,LUVAS DE BORRACHA
NECTAR CAMP CAJU 1L,SUCO PRONTO
BOLO LIGHT LAR SUAVIPAN 250G,PADARIA E CONFEITARIA INDUSTRIALIZADO
TALCO JOHNSONS BABY HORA SONO 200G,TALCO INFANTIL
SABAO BARRA RAZZO TIRA MANCHAS 200G,SABAO EM PEDRA
PE MOLEQ REDONDO GUIMARAES 200G,DOCE DE AMENDOIM
BISC AGUA SAL TRIUNFO 375G,BISCOITO
GELATINA DIET FRAMBOESA OETKER 12G,GELATINA
POLPA FRU GRAVIO EVA 100G,POLPA DE FRUTA CONGELADA
CERV COLORADO INDICA 600ML,CERVEJA
VASSOURA MULTIUSO CONDOR V35,VASSOURA
TEKITOS QJO OREG SEARA 300G,EMPANADO CONGELADO
ALIM GATO FRISKIES SALMAO MOLHO SC 85G,ALIMENTO PET
ALIM GATO FRISKIES FGO MOLHO SC 85G,ALIMENTO PET
LEITE B PAST DESN GARRAFA 1L,LEITE
PAO PASCOA GOTAS CHOC PANCO 500G,PANIFICACAO PASCOA
BALSAMO BENGUE AEROSSOL C/60G SIGMA PHAR,OUTRO FARMA
G FENOFIBRATO 200MG C/30 CAPS EMS,OUTRO FARMA
LIMP L PESADA VEJA FLOR CAMPESTRE 1L,MULTIUSO
SAL DE FRUTA ENO VD ABACAXI 100G GSK,OUTRO FARMA
ALIM GATOS WHISKAS PATE ATUM LT 290G,ALIMENTO PET
ALIM CAES PEDIGREE AD FRANGO LT 280G,ALIMENTO PET
ARROZ T1 TIO JOAO 1KG,ARROZ
MOSTARDA LIGHT HEMMER 200G,MOSTARDA
BALA DE GENGIBRE PRAoPOLIS E MEL 45G API,BALA
OPTI-FREE PUREMOIST PRO C/300 120ML ALCO,OUTRO FARMA
KINDER OVO T2 FANTASY 40G,CHOCOLATE
PRESERV ICE OLLA C6,PRESERVATIVO
PRESERV MARATHON JONTEX C6,PRESERVATIVO
LING MISTA DEF FININHA SADIA 240G,LINGUICA
PAO ALHO C PIMENTA SANTA MASSA 400G,PADARIA E CONFEITARIA INDUSTRIALIZADO
LEITE PAST SEMI DESN HOMOG NOVITA GF 1L,LEITE
G CIPROFIBRATO 100 MG C/30COMP NEO QUIM,OUTRO FARMA
ABS I GEL COB SUAVE CA L16P14,ABSORVENTE
LIMP COZ MR MUSCULO AP 500ML 30  DESC,MULTIUSO
ALCOOL LIQ COPERALCOOL TRAD 46 500M,ALCOOL
ALCOOL LIQ COPERALCOOL EUCAL 46 1L,ALCOOL
FOSFORO EXTRA LONGO FIAT LUX C50,FOSFORO
CREME CHANTILLY DEC FEST DR OTKER 200G,OUTRO LATICINIO REFRIGEIRADO
SIDRA CERESER UVA 660ML,SIDRA
BISC WAF PRESTIGIO NESTLE 110G,BISCOITO
PAO INT OMEGA 3 PANCO 380G,PADARIA E CONFEITARIA INDUSTRIALIZADO
DESOD REXONA STICK CLINICAL WOMEM 48G,DESODORANTE
AMEND DESC SALGADO YOKI 500G,AMENDOIM
PRIMID 100MG C/100 COMPRIMIDOS PSICO APS,OUTRO FARMA
VINHO FARONI LOPEZ BORDO SV 750ML,VINHO NACIONAL
MILGAMMA 150MG C/30 DRAGEAS MANTECORP,OUTRO FARMA
MANT CS TIROLEZ PE 200G,MANTEIGA
G TRIANCINOLONA ACETONIDA 1MG 10G EURO,OUTRO FARMA
INSET ELET SBP CITRONELA PAST RF L12P10,REPELENTE
INSET AERO SBP EUCALIPTO L450P300ML,INSETICIDA
TYLENOL 750MG C/20 CP,OUTRO FARMA
REQ CREM NESTLE 200G,REQUEIJAO
REQ CREM  LIGHT NESTLE 200G,REQUEIJAO
LAVA ROUPA LIQ OMO 3L,LAVA ROUPAS
LEITE UHT SEMI DESN SHEFA 1L,LEITE
LEITE UHT DESNATADO SHEFA 1L,LEITE
PRESERVATIVO BLOWTEX SKYN C6,PRESERVATIVO
NEOSALDINA C/30 DRAGEAS  TAKEDA,OUTRO FARMA
BISC RECH CHOC VISCONTI  125G,BISCOITO
BOLO MESCLADO KIM 250G,PADARIA E CONFEITARIA INDUSTRIALIZADO
CREAM CHEESE ORIG PHILADELPHIA 300G,QUEIJO CREMOSO
SABAO BARRA COCO YPE TOQ AVEIA 1KG,SABAO EM PEDRA
ADOCANTE LIQ STEVIA ADOCYL 80ML,ADOCANTE
AGUA MIN NAT PERSONALITE ACQUISSIMA 1.5L,AGUA
LIMP PERF VEJA FLORAL 500ML,MULTIUSO
SAB LIQ PROTEX ANT ERVA DOCE 250ML,SABONETE
DESOD AERO NIVEA FOR MEN INV B W 150ML,DESODORANTE
DESOD AERO NIVEA INV BLACK WHITE 150ML,DESODORANTE
KINDER CHOCOLATE T1 12G,CHOCOLATE
AMAC CONC DOWNY BRISA VERAO 500ML,AMACIANTE
TORRADA CAST PARA QUINOA WICKBOLD 140G,TORRADA
AGUA MIN NAT BONAFONT 6.250L,AGUA
LASANHA FGO MASSA LEVE 570G,LASANHA CONGELADA
PROT DIARIO ALWAYS C40,ABSORVENTE
VINAG ALCOOL COLORIDO COOP 750ML,VINAGRE
CALDO PO SAZON PICANHA TOQ ALHO 37.5G,CALDO INDUSTRIALIZADO
CALDO PO SAZON GALINHA 37.5G,CALDO INDUSTRIALIZADO
GRAN FLAKES TRAD JASMINE 1KG,CEREAL MATINAL
REFRESCO PO CAMP ABACAXI 15G,PREPARO PARA SUCO
SAB LIQ INT DERMACYD FEM 200ML 1.99 100M,SABONETE
SAB LIQ INT DERMACYD DEL 200ML 1.99 100M,SABONETE
SAND HAVAIANAS TOP GB PRETO 090,CHINELO
XAROPE GUACOVITA C/150ML VITALAB,OUTRO FARMA
ASEPXIA SAB ENXOFRE 80G,SABONETE
INSET ELET RAID RF 45N 32.9ML GT 50  DES,REPELENTE
CR DENT STAGES PERSONAGENS ORAL B 75ML,CREME DENTAL
COGUMELO FAT DIZA SC 100G,VEGETAL EM CONSERVA
VINHO QUINTA MORGADO BORDO SV 750ML,VINHO NACIONAL
HALOBEX 0.5MG/G CREME 30G HYPERA,OUTRO FARMA
NEOZINE 100MG C/20 COMPR. PSICO SANOFI,OUTRO FARMA
IMESCARD C/36 PILULAS OSORIO DE MORAES,OUTRO FARMA
TANDRILAX C/30 COMPRIMIDOS ACHE,OUTRO FARMA
PROFENID ENTERICO C/20 COMPRIMIDOS SANOF,OUTRO FARMA
RIVOTRIL 2MG C/20 COMPR. PSICO BIOPAS,OUTRO FARMA
MERCILON C/21COMPRIMIDOS ORGANON,OUTRO FARMA
TILATIL 20MG C.10 COMPRIMIDOS MEDA PHARM,OUTRO FARMA
GLIFAGE 850MG C.30 COMPRIMIDOS MERCK,OUTRO FARMA
EQUILID 200MG C/20 COMPR. PSICO SANOFI,OUTRO FARMA
EQUILID 50MG C/20 CAPSULAS PSICO SANOFI,OUTRO FARMA
COLETOR UNIVERSAL REAL C/1,OUTRO FARMA
GLIFAGE XR 1GR C/30 COMPRIMIDOS MERCK,OUTRO FARMA
PAPEL HIG FS NATURAL PRIMAVERA C4 60M,PAPEL HIGIENICO
GARFO REFEICAO EX FORTE BC KIREY C10,TALHER DESCARTAVEL
GARFO PLAST SOBR BC KIREY C50,TALHER DESCARTAVEL
G ROSUVASTATINA CALCICA 10MG C30CP MED,OUTRO FARMA
NACTALI 75MCG C/28 COMPPRIMIDOS LIBBS,OUTRO FARMA
NOVALGINA 1G C/02 COMPR EFERV SANOFI,OUTRO FARMA
SOPA BATATA CARNE VONO 18G,PREPARO PARA SOPA
G NITROFURANTOINA 100MG C/28 CAPS TEUTO,OUTRO FARMA
ATUM SOL OLEO ROBSON CRUSOE 170G,PROTEINA EM CONSERVA
FLEBON 50MG C/30 COMPRIMIDOS FARMOQUIMIC,OUTRO FARMA
LIMP COZ MR MUSCULO AP500ML RF400ML 50DE,MULTIUSO
LIMP CREM CIF BCO 450ML,MULTIUSO
NOVANLO 5MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
SARD OLEO ROBINSON CRUSOE 125G,PROTEINA EM CONSERVA
ESC DENT JOHNSON REACH ULT CLEAN MD,ESCOVA DE DENTES
NEUTROFER 500MG C/30 COMPRIMIDOS SIGMA,OUTRO FARMA
DONAREN 50MG C/60 COMPRIMIDOS PSICO APSE,OUTRO FARMA
SEROQUEL 25MG C/14 CP PSICO ASTRAZENECA,OUTRO FARMA
ACFOL C/40 COMPRIMIDOS CAZI,OUTRO FARMA
BENEUM 300MG C/30 CPR TEUTO,OUTRO FARMA
NALDECON   DIA   C/4  COMP  HOSPITALAR,OUTRO FARMA
DIOSMIN 500MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
LISADOR C/16 COMPRIMIDOS HYPERMARCAS,OUTRO FARMA
G CLORTALIDONA 50MG C/30 COMP EMS,OUTRO FARMA
ALLESTRA 0.075 0.020MG C/21 CP ACHE,OUTRO FARMA
MAREVAN 5MG C/30 COMPRIMIDOS FARMOQUIMIC,OUTRO FARMA
REPOFLOR 100MG C/12 CAPS LEGRAND,OUTRO FARMA
SERINGA INSUL BD 6MM 100UI C/10,SERINGA DESCARTAVEL
BALA GEL AROS MORG FINI 100G,BALA
ABS I GEL COB SECA CA C32,ABSORVENTE
CHIKENITOS TRAD TURMA MONICA SEARA 300G,EMPANADO CONGELADO
FRALDA POM POM PROTEK 12H JUMB GRAND C14,FRALDA
SAB HIDR DOVE REEQUILIBRIO 90G,SABONETE
G CL SERTRALINA 25MG C/ 30 CP PSICO EURO,OUTRO FARMA
SOPA QJO TOM MANJ VONO 16G,PREPARO PARA SOPA
FIO DENTAL JOHNSONS REACH MENTA 50M,FIO DENTAL
G FINASTERIDA 1MG C/30 COMP EMS,OUTRO FARMA
NISULID 100MG C/12 COMPRIMIDOS ACHE,OUTRO FARMA
NISULID DISPERSIVEL C/12 COMPRIMIDOS ACH,OUTRO FARMA
TRANSAMIN 250MG C/12 COMPRIMIDOS NIKKHO,OUTRO FARMA
SUMAX 50MG C/ 02 COMPRIMIDOS LIBBS,OUTRO FARMA
VICK PASTILHA CEREJA C/5 PROCTER,OUTRO FARMA
VEROTINA 20MG C/28 CP PSICO LIBBS,OUTRO FARMA
SYNTHROID 112MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
PREDSIM 3MG/ML SOL ORAL 100ML MANTECORP,OUTRO FARMA
MICROPIL 20MCG C/21 CP SIGMA PHARMA,OUTRO FARMA
CLINFAR 10MG C/30 COMPRIMIDOS MERCK,OUTRO FARMA
G CEFTRIAXONA SODICA 1G IM INJ EUROFARMA,OUTRO FARMA
CEWIN GOTAS 20ML SANOFI,OUTRO FARMA
POLARAMINE LIQUIDO 120ML MANTECORP,ANALGESICO VETERINARIO
DIPROGENTA CREME 30G MANTECORP,OUTRO FARMA
MINANCORA POMADA C/ 30G CATARINENSE,OUTRO FARMA
DIPROGENTA POMADA 30G MANTECORP,OUTRO FARMA
VICK INALADOR C/01 PROCTER,OUTRO FARMA
VITANOL-A 0.1  CREME C/30G STIEFEL,OUTRO FARMA
CR DENT COLGATE SENS PRO ALIVIO 110G,CREME DENTAL
PASCOATONE FR CR ZR ACUC CASA SUICA 400G,PANIFICACAO PASCOA
IOG GREGO LIGHT ORIG MORG DANONE 800G,IOGURTE
NEO FOLICO 5MG C20 COMPR. NEO QUIMICA,OUTRO FARMA
MONOCORDIL 20MG C/30 COMPRIMIDOS BALDACC,OUTRO FARMA
FLOGORAL C/12 PASTILHAS MENTA ACHE,OUTRO FARMA
G CEFADROXIL 500MG C/8 COMP EMS,OUTRO FARMA
G SECNIDAZOL 1000MG C/2 COMP MEDLEY,OUTRO FARMA
G ATENOLOL 25MG C/ 30 COMP MEDLEY,OUTRO FARMA
ARCOXIA 90MG C/07 CP PSICO SUPERA,OUTRO FARMA
G CL SERTRALINA 50MG C/30 CP PSICO MED,OUTRO FARMA
G SULF NEOMICINA BACITRACINA POM 50G MED,OUTRO FARMA
ALGINAC 1000MG C/30 COMPRIMIDOS PROCTER,ALGODAO
G CAPTOPRIL 25MG C/30 COMP EMS,OUTRO FARMA
LIBIAM 1.25MG C/28 COMPRIMIDOS LIBBS,OUTRO FARMA
OFTPRED 10MG COLIRIO 5ML LATINOFARMA,OUTRO FARMA
BUSONID 50MG NASAL C/120 DOSES ACHE,OUTRO FARMA
SALSEP SOLUCAO NASAL C/50ML LIBBS,OUTRO FARMA
OCUPRESS 2  SOL OFTALMICA 5ML GENON,OUTRO FARMA
G MAL TIMOLOL 0.5  SOL OFT 5ML BIO,OUTRO FARMA
GARDENAL 100MG C.20 COMPR. PSICO MEDLEY,OUTRO FARMA
STILNOX 10MG C/20 COMPR. PSICO SANOFI,OUTRO FARMA
FEMIANE C/21 DRAGEAS GENOM,OUTRO FARMA
SYNTHROID 150MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
SYNTHROID 25MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
PAO INT PULLMAN 480G,PADARIA E CONFEITARIA INDUSTRIALIZADO
IOG DESN FRAMB LIMAO VIGOR 3 GRAOS 180G,IOGURTE
LEITE COCO SABOR NORDESTE 200ML,LEITE DE COCO
WAFFLE TRAD INT FORNO DE MINAS 210G,OUTRO CONGELADO
LENCO UMEDEC NEVE SUPREME RF C48,LENCO UMEDECIDO
LEITE INT BX LACTOSE FREELAC SERRAMAR 1L,LEITE
PAO SUPREME FR GRAOS CAST NUTRELLA 550G,PADARIA E CONFEITARIA INDUSTRIALIZADO
CERV WIENBIER 55 LT 710ML,CERVEJA
CAP CAPPUC CHOCOLATTO TRES 110G C10,CAFE
REMOVEDOR DE ESMALTE BEIRA ALTA 90ML,REMOVEDOR DE ESMALTE
G CL DE NEBIVOLOL 5MG C/30 COMP TORRENT,OUTRO FARMA
TOALHA UMED JOHNSONS BABY R NASC C96,LENCO UMEDECIDO
ABS ALWAYS ACTIVE COB SECA CA L32P28,ABSORVENTE
CAP CAFE CHOC CARAM DOLCE GUSTO 204G C16,CAFE
SAB LEITE MEL POM POM 80G,SABONETE INFANTIL
GARFO MESA LEME PT TRAMONTINA,TALHER
RUSOVAS 10MG C/60 COMPR. BRACE,OUTRO FARMA
NEUT DEEP CLEAN LENCO LIMP 25 UNID,LENCO UMEDECIDO
BOLO INGLES FUBA  400G,PADARIA E CONFEITARIA FRESCA
CAKE DE CENOURA  350G,PADARIA E CONFEITARIA FRESCA
ATADURA CREPE 13F 6CMX1.80M NEVE,OUTRO FARMA
ESPARADRAPO IMPER 2.5CMX90CM CREMER,ESPARADRAPO
SABONETE SANASAR HERTZ,OUTRO FARMA
LIBIAM 2.5MG C/28 COMPRIMIDOS LIBBS,OUTRO FARMA
ATACAND HCT 16 12.5MG C/30 COMPR.ASTRAZ.,OUTRO FARMA
PROTETOR AUDITIVO C/1 NEXCARE,PROTETOR AURICULAR
KLARICID 50MG/ML SUSPENSAO C/60ML ABBOTT,OUTRO FARMA
BIONATUS PROPOVIT MORANGO SPRAY 35ML,OUTRO FARMA
NUVARING C/01 ANEL VAGINAL ORGANON,OUTRO FARMA
RENU PLUS FRESH S/FRICCAO 120ML BL,OUTRO FARMA
XALATAN COLIRIO 50MCG C/2.5ML PFIZER,OUTRO FARMA
NEUTROFER 250MG GOTAS C/30ML SIGMA PHARM,OUTRO FARMA
AEROLIN 5MG/ML GOTAS 10ML GSK,OUTRO FARMA
G LOSART POTASSICA 50MG C/30 COMP MED,OUTRO FARMA
HALDOL 1MG C/20 COMPRIMIDOS PSICO CELLER,OUTRO FARMA
DECADRON SOLUCAO NASAL C/20ML ACHE,OUTRO FARMA
SORO FISIOLOGICO ADV 250ML,OUTRO FARMA
MALVATRICIN SOLUCAO SPRAY C/50ML DAUDT,OUTRO FARMA
RIODEINE TOPICO 100ML,OUTRO FARMA
CERV HEINEKEN GF 250ML,CERVEJA
FRALDA TOQUINHO PLUS SXG C60,FRALDA
REFR ITUBAINA ZERO RETRO SCHIN LT 350ML,REFRIGERANTE
FILME P ASSAR CHURRASCO 5X45 WYDA,SACO PARA ASSAR
SAB LIQ BEB LAVANDA GRANADO RF 250ML,SABONETE LIQUIDO
DECONGEX PLUS XAROPE C/120ML ACHE,OUTRO FARMA
MESIGYNA INJETAVEL C/01 AMPOLA BAYER,OUTRO FARMA
COMPRESSA DE GAZES ESTER 11F C10 SANFARM,GAZE
EMSCORT CREME EMS,OUTRO FARMA
G NISTATINA OXIDO DE ZINCO POM60G MED,OUTRO FARMA
COREGA ULTRA CR 40G S SABOR,FIXADOR DE DENTADURA
G CETOCONAZOL SHAMPOO 100ML EMS,OUTRO FARMA
CLORANA 50 MG C/20 COMPRIMIDOS SANOFI,OUTRO FARMA
KEFLEX 500MG C/8 DRAGEAS BAGO,OUTRO FARMA
MONURIL 5.631G C/1 ENVELOPE ZAMBON,OUTRO FARMA
METICORTEN 5MG C/20 COMPRIMIDOS SUPERA,OUTRO FARMA
FORTEVIRON 250MG C/60 COMPR. W. PEREIRA,OUTRO FARMA
BLUSA FEM MC G121,BLUSA
PRIMERA 20MCG C/21 COMPRIMIDOS EUROFARMA,OUTRO FARMA
ATADURA CREPE 13F 8CMX1.80M NEVE,OUTRO FARMA
VASELINA LIQUIDA ADV 100ML,OUTRO FARMA
KY GEL 50G,OUTRO FARMA
EBASTEL 10MG C/10 COMPRIMIDOS EUROFARMA,OUTRO FARMA
G TENOXICAM 20MG C/10 COMP EMS,OUTRO FARMA
SELENE C/21 DRAGEAS EUROFARMA,OUTRO FARMA
LIPITOR 20MG C/30 COMPRIMIDOS PFIZER,OUTRO FARMA
PAPEL HIG FT NEVE SUPREME L16P15 20M,PAPEL HIGIENICO
SUCO LIMONADA DO BEM 1L,SUCO PRONTO
CHOC TAB LEITE MILKA 100G,CHOCOLATE
RESFENOL C/5 CAPS BLISTER HERTZ,OUTRO FARMA
BALA GEL COBRINHAS CITRICAS DOCILE 80G,BALA
PURAVIT A/D/E GTS 20ML,VITAMINICO
FLORATIL 200MG PED. C/04 ENVELOPES MERCK,OUTRO FARMA
NEBACETIN POMADA C/50GR TAKEDA,OUTRO FARMA
BRONDILAT XAROPE PEDIATRICO C/120ML ACHE,OUTRO FARMA
APRACUR C 6 CPR HYPERA,OUTRO FARMA
APRESOLINA 25MG C/20 DRAGEAS SANDOZ,OUTRO FARMA
BISOLVON 1.60MG XAROPE ADUL 120ML SANOFI,OUTRO FARMA
VIBRAL 3MG XAROPE ADULTO C/120 ML ABBOTT,OUTRO FARMA
VIBRAL 1.5MG XAROPE PED. C/120 ML ABBOTT,OUTRO FARMA
ATUM RAL NAT LIGHT ROBSON CRUSOE 170G,PROTEINA EM CONSERVA
NECTAR PESSEGO MAGUARY 1L,SUCO PRONTO
SUCO CONCENTRADO LARANJA MAGUARY 500ML,SUCO PRONTO
SUCO CONCENTRADO GOIABA MAGUARY 500ML,SUCO PRONTO
SUCO UVA KAPO DEL VALLE 200ML,SUCO PRONTO
MASSA LASANHA MASSA LEVE 500G,MASSA DE LASANHA
MASSA PASTEL DISCAO MASSA LEVE 500G,MASSA FRESCA
XAROPE GROSELHA MILANI 900ML,XAROPE
PIZZA CONG MUSS SADIA 440G,PIZZA CONGELADA
PAO GIRAS CAST WICKBOLD 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
SAL DE FRUTA ENO VD TRADICIONAL 100G GSK,OUTRO FARMA
ENX BUCAL PLAX FRESHMINT 250ML,ENXAGUANTE BUCAL
ESPARADRAPO IMPER 2.5CMX4.5M CREMER,ESPARADRAPO
BISC MARIA PANCO 200G,BISCOITO
BISC DOCE SORTIDOS TICA 500G,BISCOITO
BISC AGUA SAL BAUDUCCO 200G,BISCOITO
ROSQUINHA LEITE PANCO 500G,BISCOITO
ARROZ T1 PRATO FINO 5KG,ARROZ
ARROZ T1 PRATO FINO 2KG,ARROZ
CAFE ALM PILAO 250G,CAFE
MARG CREM QUALY C SAL 500G,MARGARINA
REFR COLA DOLLY 2L,REFRIGERANTE
NAPRIX A 10/5MG C/30 CAPSULAS LIBBS,OUTRO FARMA
G NORFLOXACINO 400MG C/6 COMP MEDLEY,OUTRO FARMA
LASANHA OVOS RENATA 500G,SUSPIRO
LEITE LV SEMI DESN LIDER 1L,LEITE
BOMBOM FERRERO RAFFAELLO T3 30G,BOMBOM
FILTRADO ESPUMA PRATA RS 660ML,ESPUMANTE
ALIM GATOS WHISKAS PEIXE 1KG,ALIMENTO PET
SHA ANTI PULGAS SANOL 500ML,SHAMPOO PET
PAO MEL PAN 100G,OUTRO DOCE
AGUA MIN NAT MINALBA 1.5L,AGUA
AGUA MIN NAT MINALBA 510ML,AGUA
REFR FANTA LAR ZERO 2L,REFRIGERANTE
REFR GUARANA ANTARCTICA ZERO LT 350ML,REFRIGERANTE
CAPELETTI CARNE MASSA LEVE 400G,MASSA FRESCA
REFR SODA LIMONADA ANTARC DIET LT 350ML,REFRIGERANTE
REFR PEPSI COLA 2L,REFRIGERANTE
REFR PEPSI COLA 600ML,REFRIGERANTE
REFR LIMAO COOP 2L,REFRIGERANTE
REFR PEPSI TWIST LT 350ML,REFRIGERANTE
REFR LARANJA DOLLY 2L,REFRIGERANTE
CERV ANTARCTICA PILSEN LT 350ML,CERVEJA
CERV SCHIN PILSEN LT 350ML,CERVEJA
SUCO PESSEGO NECTAR DEL VALLE 200ML,SUCO PRONTO
FAROFA PRONTA TEMP COOP 500G,FAROFA PRONTA
FAROFA MILHO TEMP MARPA 350G,FARINHA DE MILHO
ALCAPARRAS CEPERA 110G,VEGETAL EM CONSERVA
MUCILON ARROZ NESTLE LT 400G,CEREAL INFANTIL OU FARINHA LACTEA
FAR TRIGO ESP FERM D BENTA 1KG,FARINHA DE TRIGO
CONHAQUE DOMECQ 1L,CONHAQUE
FERM BIOLOG SECO INST FLEISCHMANN SC 10G,FERMENTO
FUBA MIMOSO EXTRA YOKI 1KG,FUBA
VODKA SMIRNOFF RED 998ML,VODCA
POLVILHO AZEDO M CUCA 500G,POLVILHO
POLPA TOMATE QUERO CX 520G,POLPA DE TOMATE
CHA PRETO OETKER 27G,CHA POR INFUSAO
CAFE ALM EX FORTE JAGUARI 500G,CAFE
CAFE ALM 3CORACOES 500G,CAFE
MANT BATAVO CS TE 200G,MANTEIGA
MAC SEMOLA NINHO GALO 500G,MACARRAO
MAC INST ESPAGUETE 5 NISSIN 500G,MACARRAO
MAC OVOS PARAF PETYBON 500G,MACARRAO
MAC G DURO SPAGHETINI RENATA 500G,MACARRAO
MAC G DURO FARFALLE RENATA 500G,MACARRAO
MAC G DURO PENNE RENATA 500G,MACARRAO
MAC OVOS ALETRIA RENATA 500G,MACARRAO
MAC INST GAL CAIP COOP 85G,MACARRAO
SACO LIXO COOP 100L C5,SACO DE LIXO
JANUVIA 100MG C/28 COMPRIMIDOS MSD,OUTRO FARMA
BALAO LISO 6 SORTIDO KIREY C50,BALAO DE FESTA
SAND IPANEMA ANATOMICA 25122,CHINELO
LIMP PISO BRAVO LAMINADO 750ML,PRODUTO DE LIMPEZA DE PISO
MOLHO TOM MANJERICAO QUERO SC 340G,MOLHO DE TOMATE
