nm_item,nm_product
G SULF NEOMICINA BACITRACINA POM 15G MED,OUTRO FARMA
DIPROSONE CREME 30G MANTECORP,OUTRO FARMA
HIRUDOID 300MG POMADA C/40GR SANKYO,OUTRO FARMA
GELOL POMADA C/20GR HYPERMARCAS,OUTRO FARMA
EFURIX CREME 15G ICN VALEANT,OUTRO FARMA
IMESCARD POMADA 25G OSORIO DE MORAES,OUTRO FARMA
GLICERIN SUPOS. ADULTO C/6 EMS,OUTRO FARMA
BEB LACTEA POLPA COCO MORG PAULISTA 540G,IOGURTE
MAC INST TALHARIM FGO NISSIN 99G,MACARRAO
MAC INST TALHARIM CARNE C TOM NISSIN 99G,MACARRAO
CAFE ALM EX FORTE PILAO 500G,CAFE
CEREAL NESCAU NESTLE 770G,CEREAL MATINAL
KETCHUP HELLMANNS TRADICIONAL SQZ 178G,KETCHUP
CURATIVO TRANSPARENTE C10 NEXCARE,CURATIVO ADESIVO
OLEO DE ALHO 250MG 60CP MAXINUTRI,OLEO VEGETAL
VH CHI CASILLERO DEL DIABLO CARM 750ML,VINHO IMPORTADO
BISC RECH ORIG OREO 144G,BISCOITO
PEDRA SANIT INSPIRA LAVANDA 36G,PEDRA SANITARIA
GAMALINE-V C/30 CAPSULAS HERBARIUM,OUTRO FARMA
LABIRIN 8 MG C/30 COMPRIMIDOS APSEN,OUTRO FARMA
HISTAMIN 2MG C.20 COMPRIMIDOS NEOQUIMICA,OUTRO FARMA
G AXETIL CEFUROXIMA 500MG C/10 RANBAXY,OUTRO FARMA
CYSTEX DRAGEAS EMS,OUTRO FARMA
G BROMAZEPAM 6MG C/30CP PSICO MEDLEY,OUTRO FARMA
MINIAN 150 20MCG C/21 COMPRIMIDOS LIBBS,OUTRO FARMA
G NIMESULIDA 100MG C/ 12 COMP EMS,OUTRO FARMA
G DIPIRONA SODICA MONOIDRATADA 20ML MEDL,OUTRO FARMA
FLUIMUCIL SOLUCAO NASAL 20 ML ZAMBON,OUTRO FARMA
XAROPE DE GUACO C/120ML HERBARIUM,OUTRO FARMA
G CETOCONAZOL SHAMPOO 110ML MEDLEY,OUTRO FARMA
BIONATUS PROPOVIT ROMA SPRAY 35ML,OUTRO FARMA
G CL DORZOLAMIDA 2  SOL OFT 5ML BIO,OUTRO FARMA
FLUNARIN 10MG C.60 CAPSULAS ACHE,OUTRO FARMA
CEWIN  1G C/10 CPR EFERV. SANOFI,OUTRO FARMA
CELESTONE 2MG C/10 CP MANTECORP,OUTRO FARMA
SYNTHROID 100MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
SERENUS C/20 DRAGEAS BIOLAB,OUTRO FARMA
PRATO FUNDO DIAMANTE NADIR FIGUEIREDO,PRATO
MAC INST TALHARIM BOLONHESA NISSIN 99G,MACARRAO
MINHA DUCHA MULT 4T 6200W 220V HYDRA,DUCHA
ESALERG 0.5MG/ML XAROPE 100ML ACHE,OUTRO FARMA
PIRULITO FRAMBOESA 7 BELO 120G,PIRULITO
MARG DORIANA LIGHT SS 500G,MARGARINA
LEITE LV ZERO LACTOSE ITALAC 1L,LEITE
AGUA MIN NAT BONAFONT KIDS 300ML,AGUA
SIMBIOFLORA C/15 SACHES FARMOQUIMICA,OUTRO FARMA
PETIT SUISSE MORG CHAMBINHO 320G,IOGURTE
G CAPTOPRIL 25MG C/ 30 COMP MEDLEY,OUTRO FARMA
TIMOPTOL 0.5  SOL OFTAL 5ML MUNDIPHARMA,OUTRO FARMA
G CINARIZINA 25MG C/30 COMP RANBAXY,OUTRO FARMA
G CINARIZINA 75MG C/30 COMP RANBAXY,OUTRO FARMA
G ATENOLOL CLORTAL 50 12.5MG 30CP EMS,OUTRO FARMA
G GLIMEPIRIDA 2 MG C/ 30COMP EUROFARMA,OUTRO FARMA
G GLIMEPIRIDA 4MG C30 CP EUROFARMA,OUTRO FARMA
G OMEPRAZOL 20MG C/28 CAPS TEUTO,OUTRO FARMA
POLARAMINE 2MG C/20 CP MANTECORP,ANALGESICO VETERINARIO
PRIMOLUT-NOR 10MG C/30 COMPRIMIDOS GENOM,OUTRO FARMA
COMPLEXO B SUSPENSAO 120ML EMS,OUTRO FARMA
TRILEPTAL SUSPENSAO C/100ML PSICO SANDOZ,OUTRO FARMA
G HIDROXIDO ALUMINIO SUSP 240ML EMS,OUTRO FARMA
SAB LIQ INT DERMACYD FEMINA 200ML,SABONETE LIQUIDO
G ACETILCISTEINA 100MG C/16 ENV EUROF,OUTRO FARMA
OLEO MINERAL 100ML UNIAO QUIMICA,OUTRO FARMA
G MAL DEXCLORFENIRAMINA BETAME 120ML MED,OUTRO FARMA
SERETIDE 25/50MCG SPRAY 120 DOSES GSK,OUTRO FARMA
SERINGA INSUL BD 8MM 100UI C/10,SERINGA DESCARTAVEL
TYLENOL BEBE SUSPENSAO ORAL 15ML JOHNSON,OUTRO FARMA
FIO DENTAL JOHNSONS REGULAR 50M,FIO DENTAL
CHOC TWIX MP ORIGINAL C4 80G,CHOCOLATE
ARFLEX RETARD 200MG C/12 COMPR DIFFUCAP,OUTRO FARMA
COLHER MESA LEME PT TRAMONTINA,TALHER
CALCA MASC G 312,CALCA
CONTRACTUBEX GEL C/20GR BIOLAB,OUTRO FARMA
CYCLOFEMINA C/ 1 AMP 0.5ML MILLET ROUX,OUTRO FARMA
G CLOTRIMAZOL 10MG CR VAG C/6AP MEDLEY,OUTRO FARMA
AAS INFANTIL C/10 COMPRIMIDOS MEDLEY,OUTRO FARMA
AMPLICTIL 25MG C/20 COMPR. PSICO SANOFI,OUTRO FARMA
RENITEC 5MG C/30 COMPRIMIDOS ORGANON,OUTRO FARMA
RENITEC 10MG C/30 COMPRIMIDOS ORGANON,OUTRO FARMA
ALLEGRA 180MG C/10 COMPRIMIDOS SANOFI,OUTRO FARMA
DORFLEX C/10 COMP HOSP SANOFI,OUTRO FARMA
SPIDUFEN DAMASCO 600MGX10 ENV ZAMBON,OUTRO FARMA
TESTE GRAV CONFIRME TIRAS C/1,OUTRO FARMA
MAXALT 10MG C/2 COMPRIMIDOS SUPERA,OUTRO FARMA
GLIFAGE 500MG C/30 COMPRIMIDOS MERCK,OUTRO FARMA
G MAL ENALAPRIL 20MG C/30 COMP EMS,OUTRO FARMA
ASPIRINA PREVENT 100MG C/30 COMPR. BAYER,OUTRO FARMA
LEUCOGEN 200MG XAROPE C/120ML ACHE,OUTRO FARMA
LOCERYL ESMALTE 2.5ML GALDERMA,OUTRO FARMA
SAL DE FRUTA ENO ENV  LARANJA C2 GSK,OUTRO FARMA
LEITE MAGNESIA PHILIPS 120ML ASPEN,LEITE
NARIDRIN PEDIATRICO 15ML  EMS,OUTRO FARMA
MIST BOLO FUBA FLEISCHMANN 450G,PREPARO PARA BOLO
BALA GEL AMORAS DOCILE 80G,BALA
BALA GEL BEIJO DOCILE 70G,BALA
ACERTIL 10MG C/30 COMPRIMIDOS SERVIER,OUTRO FARMA
GELEIA DAMASCO DANA PREMIUN 454G,GELEIA
GELEIA LIGHT MORG DANA PREMIUN 315G,GELEIA
SAB REXONA ALOE FRESH 84G,SABONETE
SAB REXONA ACQUA FRESH 84G,SABONETE
MAC OVOS FETTUCCINE BARILLA 500G,MACARRAO
MAC OVOS PENNE RIGATE BARILLA 500G,MACARRAO
NEBLOCK 5MG C/30 COMPRIMIDOS TORRENT,OUTRO FARMA
ARTROLIVE C30 ENVELOPES DE 4G ACHE,OUTRO FARMA
LOCAO HID BANHO MILK NIVEA 250ML,CREME CORPORAL
BATATA STAX CREAM E ONION RUFFLES 156G,APERITIVO
MASSA PASTEL FORNO M LEVE 300G,MASSA FRESCA
SORV MINI ESKIBON KIBON 135ML,SORVETE
CARVAO COOP 5KG,CARVAO
TO PAPEL FD COOP C120 FOLHAS,PAPEL TOALHA
PE MOLEQ MINDY 500G,DOCE DE AMENDOIM
REFR SUKITA UVA 2L,REFRIGERANTE
SAB LIQ CRYSAL GUARANA 255ML,SABONETE
HOT POCKET X PICANHA SADIA 145G,SANDUICHE CONGELADO
SNACKS KELCAT ATUM 40G,ALIMENTO PET
DENTAL KELDOG MENTA C1,ALIMENTO PET
AREIA SANIT PIPICAT FLORAL 4K,GRANULAR HIGIENICO
VH CHI CASILLERO DEL DIABLO MALBEC 750ML,VINHO IMPORTADO
KOIDE D XAROPE C/120ML MOMENTA,OUTRO FARMA
APAR BARB PRESTO 3 FEM C2,APARELHO DE BARBEAR E DEPILATORIO
ALIM CAE ALPO ADULT TODOS TAM CARN 1KG,ALIMENTO PET
PROT SOL NIVEA SUN FPS30 125ML,PROTETOR SOLAR
CHIC MENTOS WINTERGREEN PURE FRESH 56G,GOMA DE MASCAR
DEPAKOTE 250MG C/30 COMPR. PSICO ABBOTT,OUTRO FARMA
GLUCERNA SR BAUNILHA 400G ABBOTT,SUPLEMENTO ALIMENTAR
MOSTARDA HEINZ 255G,MOSTARDA
BISC WAF MORG PANCO 140G,BISCOITO
MOLHO TOM TRAD QUERO SC 340G,MOLHO DE TOMATE
BEB NUTRI MACA ADES 1L,BEBIDA DE SOJA
SUCO ABACAXI KAPO DEL VALLE 200ML,SUCO PRONTO
SUCO MARACUJA KAPO DEL VALLE 200ML,SUCO PRONTO
SUCO MORANGO KAPO DEL VALLE 200ML,SUCO PRONTO
AGUA COCO KERO COCO 1L,AGUA DE COCO
AGUARD V BARREIRO 910ML,CACHACA
AGUARD CACHACA SAO FRANCISCO 970ML,CACHACA
VINHO CHI CONCHA Y TORO CAB SAUV 750ML,VINHO IMPORTADO
VINHO DOM BOSCO TT SV 750ML,VINHO NACIONAL
VINHO SAINT GERMAIN MERLOT 750ML,VINHO IMPORTADO
XAROPE GROSELHA COOP 970ML,XAROPE
BOLO ABACAXI PULLMAN 250G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PAO HAMB GERG WICKBOLD 200G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PAO HAMB WICKBOLD 200G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PANETTONE  BAUDUCCO  500G,PANIFICACAO NATAL
PANETTONE  BAUDUCCO 1KG,PANIFICACAO NATAL
ALGODAO BOLA TOPZ 50G,ALGODAO
HASTE FLEX JOHNSONS C75,HASTE FLEXIVEL
BISC MAIZENA TOSTINES 200G,BISCOITO
BISC COB CHOC PASSATEMPO NESTLE 120G,BISCOITO
BISC SALG QJO PIRAQUE 100G,BISCOITO
AGUA MIN GAS MINALBA 310ML,AGUA
AGUA MIN GAS SAO LOURENCO 1260ML,AGUA
REFR GUARANA ANTARCTICA 2L,REFRIGERANTE
REFR COCA COLA 600ML,REFRIGERANTE
AGUA TON SCHWEPPES LT 350ML,AGUA TONICA
REFR COCA COLA 1.5L,REFRIGERANTE
REFR FANTA LAR 1.5L,REFRIGERANTE
REFR LARANJA COOP 2L,REFRIGERANTE
REFR GUARANA KUAT 2L,REFRIGERANTE
REFR GUARANA DOLLY 2L,REFRIGERANTE
CERV SKOL PILSEN  350ML,CERVEJA
CERV SKOL PILSEN LT 473ML,CERVEJA
SUCO PESSEGO DEL VALLE MAIS 1L,SUCO PRONTO
SUCO CONCENTRADO ABACAXI MAGUARY 500ML,SUCO PRONTO
SUCO PESSEGO LIGHT DEL VALLE MAIS 1L,SUCO PRONTO
SUCO UVA LIGHT DEL VALLE MAIS 1L,SUCO PRONTO
SUCO DAFRUTA UVA 500ML,SUCO PRONTO
WHISKY JOHNNIE WALKER RED LABEL 1L,WHISKY
FAR MAND CRUA COOP 500G,FARINHA DE MANDIOCA
FAR MAND CRUA PURA YOKI 500G,FARINHA DE MANDIOCA
FAR MAND TOR COOP 500G,FARINHA DE MANDIOCA
FAROFA MILHO PRONTA YOKI 500G,FAROFA PRONTA
FAR ROSCA COOP 500G,FARINHA PARA EMPANAR
FAR TRIGO ESP RENATA 1KG,FARINHA DE TRIGO
FAR TRIGO TRAD D BENTA 1KG,FARINHA DE TRIGO
FAR LACTEA TRAD NESTLE 400G,FORMULA LACTEA
FERM FRESC ITAIQUARA 60G,FERMENTO
CEREAL CORN FLAKES NESTLE 240G,CEREAL MATINAL
MIST CAPPUC DIET 3CORACOES 150G,CAFE
CAFE SOL NESCAFE SC 50G,CAFE
CAFE SOL MATINAL NESCAFE 100G,CAFE
CAFE SOL ORIG NESCAFE 100G,CAFE
MIST CAPPUC CHOC 3CORACOES 200G,CAFE
PANETONE FRUTAS DELICIAS COOP CX 1KG,PANIFICACAO NATAL
MAC SEMOLA P NOSSO GALO 500G,MACARRAO
MAC G DURO PENNE PETYBON 500G,MACARRAO
MAC OVOS NINHO 3 PETYBON 500G,MACARRAO
MAC G DURO INT FUSILLI RENATA 500G,MACARRAO
LING PORT COZ DEF PAS PRIETO,LINGUICA
MAC G DURO CAB ANJO RENATA 500G,MACARRAO
MAC OVOS PARAF RENATA 500G,MACARRAO
MAC OVOS ESPAGUETE D BENTA 500G,MACARRAO
PICANHA FATIADA,CARNE BOVINA
MILHO PIPOCA PREMIUM YOKI 500G,MILHO PARA PIPOCA
CAFE GRAO EXPRESSO PILAO 1KG,CAFE
CAFE VAC DO PONTO 500G,CAFE
CAFE ALM SAO BERNARDO 500G,CAFE
ESPETO QJO COALHO  IPANEMA,QUEIJO
MAC OVOS ARGOLA EX ADRIA 500G,MACARRAO
LASANHA ITALIANISSIMO ADRIA 500G,SUSPIRO
MAC SEMOLA ARGOLA GALLO 500G,MACARRAO
MAC OVOS AVE MARIA RENATA 500G,MACARRAO
MAC OVOS FIDELIN 10 RENATA 500G,MACARRAO
CAFE ALM MORRO GRANDE 500G,CAFE
QJO MINAS FRES  PC PASTORA,QUEIJO
MARG VEG CREM S S QUALY 250,MARGARINA
MARG CREM AMELIA C SAL 500G,MARGARINA
G SIMETICONA GEL 125 MG C/10 CAPS MEDLEY,OUTRO FARMA
CEBION 1G C/10 COMP EFERV S/ACUCAR MERCK,OUTRO FARMA
OTOCIRIAX GOTAS C/5ML FARMOQUIMICA,OUTRO FARMA
CERV PETRA LN 355ML,CERVEJA
CERV PETRA PREMIUN SLEEK LT 350ML,CERVEJA
BISC C CRACKER LE PETIT 400G,BISCOITO
CAFE VAC EX FORTE MELITTA 500G,CAFE
SAGU UVA OETKER 250G,SAGU
KIPOLENTA YOKI 500G,FARINHA DE MILHO
KIMILHO FLOCAO YOKI 500G,FLOCO DE MILHO
MIST BOLO LARANJA D BENTA 450G,PREPARO PARA BOLO
PURE BATATA YOKI 180G,PREPARO DE ALIMENTO
GELATINA VERM S SABOR OETKER 24G,GELATINA
SNACKS DOGUITOS RODIZIO FRANGO 65G,ALIMENTO PET
REFOGA TRADIC ALINUTRI 230G,VEGETAL EM CONSERVA
ALHO NAT PEDACOS ALINUTRI 200G,ALHO PROCESSADO
CEBOLA  ALHO SALSA KITANO 40G,CEBOLA
MAC INT G DURO PENNE PETYGON 500G,MACARRAO
VINHO SAINT GERMAIN CAB FRANC 750ML,VINHO NACIONAL
AGUARD 51 LT 350ML,CACHACA
BISC AGUA SAL MARILAN 400G,BISCOITO
DESOD ROLL REXONA INVISIB 50ML,DESODORANTE
DESOD ROLL NIVEA DRY COMFORT 50ML,DESODORANTE
CREME DE CHOC CREAM CHOC IOIO 180G,OUTRO DOCE
RALINHO PIA ACOINOX CICLEY,OUTRO UTENSILIO DE COZINHA
CEREAL NESCAU NESTLE SC 30G,CEREAL MATINAL
ALIM GATOS WHISKAS CARNE 3KG,ALIMENTO PET
INSET ELET SBP PAST RF L12P10,REPELENTE
URO-VAXOM 6MG C/30 CAPSULAS APSEN,OUTRO FARMA
SHA E COND NIELY GOLD LISO PROLONG 450ML,KIT PARA CABELOS
SNACKS DOGUITOS RODIZIO LINGUICINHA 45G,ALIMENTO PET
REFR COCA COLA LT L P- CX6,REFRIGERANTE
CERV HOEGAARDEN WHITE ONE WAY 330ML,CERVEJA
BUSCOFEM 400MG C/10 CAPSULAS BOEHRINGER,OUTRO FARMA
PAPEL HIG FD NEVE L16P15 30M,PAPEL HIGIENICO
SABAO BARRA YPE VDE FRESH 200G,SABAO EM PEDRA
SABAO BARRA RAZZO AMARELO 200G,SABAO EM PEDRA
GELATINA ZERO ABACAXI ROYAL 12G,GELATINA
AZEITE ESP EXT VIRG COOSUR VD 500ML,AZEITE DE OLIVA
COLORIFICO KITANO  80G,COLORIFICO
GARRAFA TERM INVICTA GLT ROLHA 500ML,GARRAFA TERMICA
VELA P/FILTRO COMUM S.JOAO,VELA
CRAVO INDIA COOP 35G,CRAVO DA INDIA
AMAC MON BIJOU AMAR MAGIA 2L,AMACIANTE
ARROZ T1 TIO JOAO 5KG,ARROZ
PURIF SPRAY BOM AR CLICK LAV AP 12G,AROMATIZADOR
OLEO MILHO MAZOLA 900ML,OLEO VEGETAL
OLEO CANOLA PURILEV 900ML,OLEO VEGETAL
LIMP M USO VEJA ORIGINAL 500ML,MULTIUSO
LIMP COZ DESENG VEJA LIMAO SQ 500ML,DESENGORDURANTE
LIMP PISO VEJA U DIRETO FLORAL 900ML,PRODUTO DE LIMPEZA DE PISO
LIMP AJAX FRESH 500ML,MULTIUSO
LIMP BANH PATO GERM MA L750P500ML,MULTIUSO
LIMP CASA E PERF AGRADABLE 500ML,MULTIUSO
LIMP FORNO DIABO VERDE 250G,OUTRO PRODUTO DE LIMPEZA DOMESTICA
DESENTUPIDOR PIA LIQ DIABO VERDE 1L,OUTRO PRODUTO DE LIMPEZA DOMESTICA
ACUCAR REFINADO DA BARRA 1KG,ACUCAR
ARROZ T1 CAMIL 1KG,ARROZ
OVO BCO EXTRA COOP C12,OVO
WAFER RECH CHOC AMANDITA LACTA 200G,BISCOITO
MAIONESE ARISCO 500G,MAIONESE
SABAO PASTA URCA 500G,SABAO EM PASTA
TEMP AVE PEIX ARROZ MAIS SABOR 60G,TEMPERO PRONTO
TEMP CHURR  AJISAL AJINOMOTO 500G,TEMPERO PRONTO
MOLHO SHOYU KITANO 150ML,MOLHO SHOYU
MOLHO SHOYO TRAD SAKURA 1L,MOLHO SHOYU
DESINF PERF PINHO BRIL SILVESTRE 500ML,DESINFETANTE
CHOC MP SUICO AO LEITE TOBLERONE 100G,CHOCOLATE
CHOC COB LEITE GAROTO 500G,CHOCOLATE
SALSICHA VINAGRETE CARDEAL 400G,SALSICHA
ERVILHA PARTIDA YOKI 500G,ERVILHA
MOSTARDA CEPERA 200G,MOSTARDA
SONRIDOR CAF C.2 COMP EFERV HOSP GSK,OUTRO FARMA
AGUARD COROTE 500ML,CACHACA
ALHO ROXO COOP 500G,ALHO
VODKA ASKOV 900ML,VODCA
BOLO A MARIA GOTAS CHOC PULLM 70G,PADARIA E CONFEITARIA INDUSTRIALIZADO
RAVIOLI 4 QJO MEZZANI 400G,MASSA FRESCA
PRESERVATIVO OLLA SENSITIVE C/6,PRESERVATIVO
LIMP PERF CASA E PERF AMABLE 500ML,MULTIUSO
APER JURUPINGA  DO SUL 975ML,VINHO NACIONAL
KETCHUP ARRIFANA TRADICIONAL 1KG,KETCHUP
ATUM SOL G COSTA 170G,PROTEINA EM CONSERVA
ATUM RAL AO NATURAL G COSTA 170G,PROTEINA EM CONSERVA
LEITE COCO SOCOCO 200ML,LEITE DE COCO
LEITE COCO MAIS COCO 200ML,LEITE DE COCO
CALDO COSTELA KNORR 57G,CALDO INDUSTRIALIZADO
CANJAO GALINHA MAGGI 200G,PREPARO PARA SOPA
AZEITONA VDE FAT RIVOLI VD 280G,AZEITONA
DET LIQ LIMPOL MACA 500ML,DETERGENTE
DET GEL LIMPOL CALENDULA BACTER 511G,DETERGENTE
ALHO ROXO DU VALE 500G,ALHO
DESINF PINHO SOL 1L,DESINFETANTE
MOLHO PIM VERM KNORR 150ML,MOLHO DE PIMENTA
MOLHO SALADA CASEIRO LIZA 234ML,MOLHO PARA SALADA
TEMP AJI-NO-MOTO ESTOJO 200G,TEMPERO PRONTO
TEMP MASSA BAT ARROZ SAZON 60G,TEMPERO PRONTO
TEMP FEIJAO OVO ARROZ SAZON 60G,TEMPERO PRONTO
TEMP AJINOMOTO REFIL 100G,TEMPERO PRONTO
VINAG ALCOOL BELMONT 750ML,VINAGRE
AGUA SANITARIA SUPER CANDIDA 2L,AGUA SANITARIA
MORT DEF FAT SADIA,MORTADELA
VASSOURA PELO CONDOR V9,VASSOURA
VASSOURA NOVICA ORIGINAL BETTANIN,VASSOURA
PANO PIA PRISCO 30X30 BCO,PANO PARA LIMPEZA
PANO M USO ROSA COOP C5,PANO PARA LIMPEZA
PANO M USO AMARELO COOP C2,PANO PARA LIMPEZA
PANO M USO FURATTO AZUL C5,PANO PARA LIMPEZA
G LOSART POTASSICA 50MG C30CPR EMS,OUTRO FARMA
G AMOXICILINA 500MG C/30 COMP EMS,OUTRO FARMA
G ALPRAZOLAM 0.5MG C30CP PSICO EMS,OUTRO FARMA
SIDRA LIDER MACA 660ML,SIDRA
KLINSE SHAMPOO 140ML DARROW,SHAMPOO
PASSATA TOMATE SAN FREDIANO 680G,POLPA DE TOMATE
PAO HOT DOG KIM 500G,PADARIA E CONFEITARIA INDUSTRIALIZADO
CREVAGIN CREME GINECOLOGICO C/40GR EUROF,OUTRO FARMA
SELOZOK 25MG C.30 COMPRIMIDOS ASTRAZENEC,OUTRO FARMA
SELOZOK 50MG C.30 COMPRIMIDOS ASTRAZENEC,OUTRO FARMA
PAPEL HIG FS COOP C8 30M,PAPEL HIGIENICO
MARSHMALLOW TORCAO FINI 80G,BALA
CANJICA CRISTAL YOKI 500G,CANJICA
ACUCAR CRISTAL CRISTALCUCAR 5KG,ACUCAR
G ACETILCISTEINA 200MG C/16 ENV EMS,OUTRO FARMA
G BEZAFIBRATO 200 MG C/20 COMP EMS,OUTRO FARMA
G CL AMILORIDA HIDROC 5 50MG C30CP EMS,OUTRO FARMA
G CL AMILORIDA HIDROC 2.5 25MG C30CP EMS,OUTRO FARMA
G CL VERAPAMIL 80MG C/30 COMP  REV EMS,OUTRO FARMA
PATE ATUM AZEITONA VD COQUEIRO 170G,PATE
BENICAR HCT 40MG 25MG C/30 COMP.SANKYO,OUTRO FARMA
BIONATUS GELEIA REAL C/10 SACHES,MEL
SOPAO GALINHA KITANO 196G,PREPARO PARA SOPA
SOPAO CARNE KITANO 196G,PREPARO PARA SOPA
SC FREEZER 2L 20X35 C50 ALUMILESTE,SACO PARA ALIMENTO
PAXIL CR 12.5MG C/30 CP PSICO GSK,OUTRO FARMA
BATATA PEITO PERU ELMA CHIPS 45G,APERITIVO
TOUCA BANHO RAFAINI PLAST C2,TOUCA PARA BANHO
CR DENT COLGATE TOT ADVANCED FRESH 90G,CREME DENTAL
ALENIA 12 400MCG C/60 CAP  INALADOR ACHE,OUTRO FARMA
SAB LIQ GLIC GRANADO BEBE 250ML,SABONETE INFANTIL
CR DENT COLGATE MAX PROT ANTICARI 180G,CREME DENTAL
CHA QUENTAO COOP 20G,CHA POR INFUSAO
LIXA UNHAS ROF  CANARIO RAFAINE C2,LIXA
ATUM RAL MOL PICANTE G COSTA 170G,PROTEINA EM CONSERVA
G DOMPERIDONA SOL ORAL 100ML MEDLEY,OUTRO FARMA
G CL VENLAFAXINA 150MG C/30CP PSICO MEDL,OUTRO FARMA
ALIM INF PED CAR AR C FEIJAO NESTLE 170G,ALIMENTO PRONTO DE BEBE
ALIM INF PED GAL LEG NESTLE 170G,ALIMENTO PRONTO DE BEBE
ALIM INF C FEIJAO LEG BET NESTLE 115G,ALIMENTO PRONTO DE BEBE
PRATO FUNDO ASTRAL STA MARINA,PRATO
ABS INT INTIMUS MEDIO C8,ABSORVENTE
ABS INT INTIMUS SUPER C8,ABSORVENTE
TANTIN C/28 COMPRIMIDOS BIOLAB,OUTRO FARMA
LEITE FERM MOR BOB ESPJA C6 BATAVO 480G,LEITE FERMENTADO
FEIJAO CARIOCA T1 MAXIMO 1KG,FEIJAO
FGO PASSARINHO CONG TEMP SADIA 1KG,CARNE DE AVE
CHA CAPIM CIDREIRA OETKER 10G,CHA POR INFUSAO
LUSTRA MOV POLIFLOR JASM 500ML,LUSTRA MOVEIS
LEITE LV SEMI DESN BATAVO 1L,LEITE
QJO MINAS FRES QUATA PT 500G,QUEIJO
ESPETO QJO COALHO  QUATA,QUEIJO
CHIC TRIDENT BOARD MORG 32G,GOMA DE MASCAR
BISC AGUA SAL TRIUNFO 200G,BISCOITO
BISC C CRACKER TRIUNFO 200G,BISCOITO
BISC POLVILHO SALG CASSINI 100G,BISCOITO
BISC POLVILHO SALG CASSINI 200G,BISCOITO
QJO COTTAGE TIROLEZ 400G,QUEIJO
CHA ERVA DOCE LEAO 10G,CHA POR INFUSAO
MILHO PIPOCA YOKI 500G,MILHO PARA PIPOCA
LEITE PO INT NINHO 400G,LEITE EM PO
LEITE PO INT ITAMBE SC 400G,LEITE EM PO
REFR FANTA LAR ZERO LT 350ML,REFRIGERANTE
INFRALAX C/15 COMPRIMIDOS EMS,OUTRO FARMA
ROSQUINHA MILHO VDE PANCO 500G,BISCOITO
ALVEJ VANISH PO2 MUL 450G VANI WHITE C2,ALVEJANTE
VINHO URU SOLAR D PAS MERLOT TT  750ML,VINHO IMPORTADO
BALA RAINBOW STICK MENTOS C3 112.5G,BALA
SINOT CLAV 875 125MG C/14 COMPR. EUROFAR,OUTRO FARMA
REFR TUIUBAINA VIEIRA 2L,REFRIGERANTE
APAR BARB PRESTO 3 GILLETE ICE C2,APARELHO DE BARBEAR E DEPILATORIO
INSET ELET RAID PAST RF L12P10,REPELENTE
ESPUMANTE RS AURORA MOSCATEL 750ML,ESPUMANTE
VELA N2 AZ KIREY,VELA
VELA N8 AZ  KIREY,VELA COMEMORATIVA
PILHA ALC PAL AAA C2 PANASONIC,PILHA
HAMB BOV TEMP  CHURRASCO SADIA 672G,HAMBURGUER CONGELADO
HAMB BOV SADIA 672G,HAMBURGUER CONGELADO
HAMB BOV SEARA 672G,HAMBURGUER CONGELADO
SORV TRAD FLOCOS COOP 2L,SORVETE
LIXA PES SOFT RAFAINI,LIXA
PALITO UNHAS ESPATULA RAFAINI C3,PALITO PARA UNHA
APAR BARB PRESTO REGULAR C2,APARELHO DE BARBEAR E DEPILATORIO
LUVA LIMPPANO VELOUTE P,LUVAS DE BORRACHA
PRESERV LUBRIF JONTEX C3,PRESERVATIVO
HORTELA COOP SL 18G,HORTELA
CHA CAMOMILA MESTRE CUCA 6G,CHA POR INFUSAO
QJO MINAS FRES SERRAMAR,QUEIJO
ERVA DOCE KITANO 40G,OUTRO CONDIMENTO
LEVERCTIN 6MG C/4 COMP EMS,OUTRO FARMA
NOEX 50MCG S.NASAL C/200 DOSES EUROFARMA,OUTRO FARMA
BEB LACTEA SALADA FRU SC COOP 850G,BEBIDA LACTEA
MECLIN 50MG C/15 COMPRIMIDOS APSEN,OUTRO FARMA
ALHO FRITO  ALINUTRI 40G,TEMPERO PRONTO
LIQ CALCADO GRAXA INC ZAP CLEAN 5G,PRODUTO PARA SAPATOS
OLEO DE AMENDOA LECLERC 200ML,OUTRO FARMA
REFR COCA COLA ZERO 2L,REFRIGERANTE
MOLHO MADEIRA PED CHAMP FUGINI SC 290G,OUTRO MOLHO
AMEND COB NATURAL PETTIZ DORI 150G,AMENDOIM
MOLHO SHOYU MARPA 150ML,MOLHO SHOYU
MOLHO PIM CALABRESA MARPA 150ML,MOLHO DE PIMENTA
NECTAR GOIABA MAGUARY 1L,SUCO PRONTO
ABS SEMPRE LIVRE COB SUAV ADAP ESP CA C8,ABSORVENTE
AZEITE PORT EXT VIRG ANDORINHA VD 500ML,AZEITE DE OLIVA
VINHO CHI CONCHAY TORO CARMEMERE 750ML,VINHO IMPORTADO
ISOTONICO GATORADE LIMAO 500ML,ISOTONICO
FLUTINOL 1MG COLIRIO 5ML LATINOFARMA,OUTRO FARMA
KALOBA GOTAS C/50ML HERBARIUM,OUTRO FARMA
